TransactionID,ProductID,Date,QuantitySold,SalePrice,SupplierID,DiscountApplied,CustomerType,DeliveryDays
T04051,P0715,2024-01-13 23:18:55.633751,19,155.0,S043,0.23,Wholesale,5
T04052,P0832,2024-02-10 23:18:55.633751,1,24.92,S032,0.09,Retail,8
T04053,P0799,2024-08-06 23:18:55.633751,11,403.27,S044,0.29,Retail,9
T04054,P0432,2024-08-15 23:18:55.633751,14,356.38,S031,0.02,Wholesale,1
T04055,P0268,2024-01-25 23:18:55.633751,10,193.81,S002,0.09,E-commerce,4
T04056,P0059,2024-08-06 23:18:55.633751,9,278.04,S009,0.18,E-commerce,4
T04057,P0971,2023-11-10 23:18:55.633751,1,48.31,S042,0.16,E-commerce,8
T04058,P0499,2024-03-23 23:18:55.633751,3,316.14,S036,0.3,E-commerce,4
T04059,P0441,2024-03-02 23:18:55.633751,1,381.11,S043,0.13,Retail,6
T04060,P0484,2024-09-16 23:18:55.633751,7,424.94,S048,0.05,E-commerce,8
T04061,P0611,2024-02-01 23:18:55.633751,7,215.95,S019,0.03,Wholesale,2
T04062,P0587,2024-02-08 23:18:55.633751,11,143.64,S050,0.05,E-commerce,4
T04063,P0792,2024-10-22 23:18:55.633751,5,67.44,S038,0.06,Retail,5
T04064,P0779,2024-05-21 23:18:55.633751,10,145.2,S041,0.07,Retail,7
T04065,P0049,2024-03-05 23:18:55.633751,18,229.12,S012,0.24,E-commerce,9
T04066,P0278,2024-09-26 23:18:55.633751,12,160.78,S011,0.16,E-commerce,8
T04067,P0199,2023-11-22 23:18:55.633751,14,150.22,S009,0.28,E-commerce,1
T04068,P0313,2024-08-21 23:18:55.633751,16,332.81,S002,0.04,Retail,7
T04069,P0515,2024-04-25 23:18:55.633751,18,213.41,S049,0.01,Wholesale,3
T04070,P0019,2024-04-30 23:18:55.633751,9,52.95,S044,0.06,Retail,1
T04071,P0618,2024-03-21 23:18:55.633751,16,176.29,S005,0.15,Wholesale,7
T04072,P0856,2024-04-07 23:18:55.633751,16,109.08,S016,0.15,E-commerce,9
T04073,P0734,2024-04-04 23:18:55.633751,6,433.71,S035,0.25,Retail,6
T04074,P0024,2024-08-09 23:18:55.633751,5,17.21,S014,0.05,E-commerce,7
T04075,P0712,2024-02-10 23:18:55.633751,3,207.94,S021,0.19,E-commerce,6
T04076,P0022,2024-06-02 23:18:55.633751,14,312.16,S037,0.05,Wholesale,6
T04077,P0708,2023-12-17 23:18:55.633751,13,336.48,S040,0.25,Retail,9
T04078,P0083,2024-10-01 23:18:55.633751,3,457.82,S030,0.05,Retail,5
T04079,P0893,2024-05-15 23:18:55.633751,5,468.29,S047,0.25,E-commerce,8
T04080,P0722,2023-11-18 23:18:55.633751,19,186.9,S022,0.0,Retail,9
T04081,P0554,2024-06-26 23:18:55.633751,19,471.31,S043,0.27,E-commerce,4
T04082,P0173,2023-12-15 23:18:55.633751,17,419.98,S043,0.24,E-commerce,9
T04083,P0973,2024-03-30 23:18:55.633751,1,92.24,S012,0.09,E-commerce,9
T04084,P0830,2024-04-30 23:18:55.633751,17,70.28,S025,0.15,Retail,7
T04085,P0933,2024-03-28 23:18:55.633751,19,180.48,S039,0.3,Wholesale,6
T04086,P0285,2024-10-10 23:18:55.633751,19,226.63,S036,0.03,E-commerce,5
T04087,P0467,2024-04-20 23:18:55.633751,2,14.92,S009,0.01,Retail,9
T04088,P0739,2024-06-20 23:18:55.633751,19,234.02,S038,0.07,Wholesale,6
T04089,P0710,2023-11-24 23:18:55.633751,6,275.83,S021,0.19,Wholesale,4
T04090,P0289,2024-04-06 23:18:55.633751,4,47.86,S007,0.05,E-commerce,2
T04091,P0313,2024-09-21 23:18:55.633751,11,61.42,S030,0.12,Retail,6
T04092,P0090,2024-02-08 23:18:55.633751,14,451.14,S047,0.04,Retail,8
T04093,P0680,2024-08-29 23:18:55.633751,13,198.61,S019,0.28,Wholesale,3
T04094,P0492,2024-08-23 23:18:55.633751,13,410.0,S048,0.15,Wholesale,9
T04095,P0237,2024-08-09 23:18:55.633751,8,67.4,S032,0.17,Retail,2
T04096,P0504,2024-06-09 23:18:55.633751,7,474.9,S049,0.26,E-commerce,6
T04097,P0526,2024-09-18 23:18:55.633751,6,368.28,S038,0.13,Retail,6
T04098,P0005,2023-12-03 23:18:55.633751,1,367.81,S043,0.02,Retail,7
T04099,P0656,2023-11-16 23:18:55.633751,9,311.03,S028,0.16,Retail,7
T04100,P0379,2024-07-11 23:18:55.633751,12,424.52,S036,0.28,Wholesale,4
T04101,P0145,2024-03-11 23:18:55.633751,14,465.39,S026,0.07,Wholesale,6
T04102,P0425,2023-12-15 23:18:55.633751,6,154.23,S023,0.24,Wholesale,1
T04103,P0307,2024-04-25 23:18:55.633751,10,427.03,S006,0.27,Retail,5
T04104,P0907,2024-10-02 23:18:55.633751,4,487.04,S044,0.09,E-commerce,1
T04105,P0614,2024-06-17 23:18:55.633751,7,108.13,S041,0.25,Retail,3
T04106,P0272,2024-10-25 23:18:55.633751,1,334.22,S031,0.29,Wholesale,5
T04107,P0531,2024-05-31 23:18:55.633751,15,119.99,S017,0.29,Wholesale,1
T04108,P0280,2023-12-25 23:18:55.633751,10,126.77,S009,0.09,Wholesale,1
T04109,P0357,2023-11-15 23:18:55.633751,5,492.21,S006,0.23,Wholesale,1
T04110,P0201,2024-08-27 23:18:55.633751,19,426.74,S011,0.16,Retail,3
T04111,P0446,2024-05-30 23:18:55.633751,5,277.17,S028,0.04,Retail,1
T04112,P0288,2024-06-22 23:18:55.633751,6,326.14,S048,0.23,E-commerce,3
T04113,P0728,2024-07-28 23:18:55.633751,2,277.85,S023,0.24,Wholesale,7
T04114,P0657,2023-11-21 23:18:55.633751,6,450.77,S013,0.11,E-commerce,9
T04115,P0176,2024-08-03 23:18:55.633751,5,362.66,S009,0.15,E-commerce,6
T04116,P0109,2024-05-31 23:18:55.633751,13,404.79,S008,0.23,E-commerce,9
T04117,P0563,2024-09-17 23:18:55.633751,12,492.2,S011,0.17,Wholesale,6
T04118,P0700,2024-08-02 23:18:55.633751,17,478.69,S003,0.02,E-commerce,4
T04119,P0456,2024-01-16 23:18:55.633751,11,116.34,S034,0.02,Retail,4
T04120,P0516,2024-03-13 23:18:55.633751,12,391.68,S031,0.15,Retail,3
T04121,P0283,2024-01-03 23:18:55.633751,14,412.55,S041,0.07,Retail,2
T04122,P0168,2024-10-12 23:18:55.633751,7,355.12,S008,0.24,Wholesale,3
T04123,P0429,2024-07-06 23:18:55.633751,15,475.44,S016,0.23,Retail,2
T04124,P0155,2023-11-26 23:18:55.633751,16,248.51,S042,0.13,Retail,6
T04125,P0740,2024-01-22 23:18:55.633751,4,35.2,S043,0.03,Wholesale,7
T04126,P0131,2023-12-05 23:18:55.633751,3,238.14,S001,0.2,Wholesale,6
T04127,P0060,2024-04-06 23:18:55.633751,8,102.94,S034,0.1,E-commerce,6
T04128,P0112,2024-07-31 23:18:55.633751,9,386.49,S020,0.01,Retail,3
T04129,P0985,2024-05-22 23:18:55.633751,2,190.08,S014,0.25,Retail,2
T04130,P0106,2024-07-18 23:18:55.633751,18,393.34,S026,0.01,E-commerce,8
T04131,P0061,2024-05-14 23:18:55.633751,9,358.6,S030,0.23,Retail,6
T04132,P0811,2024-10-04 23:18:55.633751,2,151.19,S004,0.12,E-commerce,3
T04133,P0806,2024-10-23 23:18:55.633751,1,137.29,S045,0.07,Wholesale,5
T04134,P0317,2024-07-14 23:18:55.633751,16,248.79,S003,0.03,Retail,9
T04135,P0872,2024-03-21 23:18:55.633751,15,283.86,S041,0.08,Wholesale,2
T04136,P0106,2023-12-18 23:18:55.633751,16,393.09,S045,0.14,Wholesale,3
T04137,P0179,2024-05-30 23:18:55.633751,11,249.42,S015,0.28,E-commerce,3
T04138,P0914,2024-09-27 23:18:55.633751,7,126.58,S034,0.24,E-commerce,9
T04139,P0010,2024-06-21 23:18:55.633751,10,16.17,S013,0.01,Wholesale,2
T04140,P0656,2024-07-26 23:18:55.633751,9,55.46,S002,0.22,Wholesale,5
T04141,P0028,2024-09-07 23:18:55.633751,4,452.74,S001,0.24,Wholesale,5
T04142,P0206,2024-05-28 23:18:55.633751,11,96.3,S028,0.27,E-commerce,1
T04143,P0695,2024-09-24 23:18:55.633751,19,373.81,S046,0.22,E-commerce,5
T04144,P0950,2024-04-21 23:18:55.633751,18,44.24,S031,0.11,E-commerce,9
T04145,P0335,2024-10-24 23:18:55.633751,5,295.81,S006,0.16,Wholesale,8
T04146,P0937,2024-03-13 23:18:55.633751,7,11.36,S035,0.11,E-commerce,5
T04147,P0235,2023-11-11 23:18:55.633751,4,181.1,S015,0.05,Retail,7
T04148,P0648,2024-05-21 23:18:55.633751,9,426.04,S037,0.03,Wholesale,7
T04149,P0284,2024-07-28 23:18:55.633751,3,403.58,S011,0.21,Wholesale,9
T04150,P0484,2024-03-25 23:18:55.633751,9,155.78,S045,0.08,E-commerce,7
T04151,P0877,2023-11-25 23:18:55.633751,8,419.2,S016,0.06,Wholesale,8
T04152,P0963,2024-08-09 23:18:55.633751,4,245.02,S009,0.1,E-commerce,3
T04153,P0072,2024-05-29 23:18:55.633751,10,188.42,S046,0.24,E-commerce,1
T04154,P0348,2024-08-14 23:18:55.633751,6,170.66,S019,0.08,E-commerce,7
T04155,P0681,2024-02-28 23:18:55.633751,6,338.33,S009,0.26,Retail,3
T04156,P0726,2023-11-20 23:18:55.633751,4,249.27,S005,0.19,E-commerce,9
T04157,P0010,2023-12-22 23:18:55.633751,3,401.68,S038,0.05,E-commerce,1
T04158,P0927,2023-12-16 23:18:55.633751,3,309.17,S001,0.24,Wholesale,5
T04159,P0662,2024-09-22 23:18:55.633751,3,174.08,S019,0.13,Wholesale,8
T04160,P0740,2023-11-15 23:18:55.633751,6,158.15,S001,0.07,Retail,8
T04161,P0565,2023-11-12 23:18:55.633751,19,437.85,S024,0.15,Retail,4
T04162,P0067,2024-05-09 23:18:55.633751,16,150.14,S047,0.1,Wholesale,2
T04163,P0475,2023-11-19 23:18:55.633751,12,292.35,S009,0.05,Retail,6
T04164,P0980,2024-09-09 23:18:55.633751,17,384.92,S040,0.28,E-commerce,5
T04165,P0314,2023-10-30 23:18:55.633751,10,147.86,S038,0.03,Retail,6
T04166,P0925,2023-11-17 23:18:55.633751,2,318.74,S036,0.27,E-commerce,8
T04167,P0158,2024-05-09 23:18:55.633751,10,441.05,S030,0.16,Retail,2
T04168,P0941,2023-11-14 23:18:55.633751,19,84.04,S010,0.07,E-commerce,8
T04169,P0370,2024-08-14 23:18:55.633751,11,412.82,S021,0.26,Retail,8
T04170,P0486,2024-07-13 23:18:55.633751,4,342.54,S032,0.2,Retail,3
T04171,P0253,2023-12-11 23:18:55.633751,9,222.53,S001,0.18,Retail,9
T04172,P0729,2024-01-17 23:18:55.633751,4,57.76,S002,0.26,Wholesale,8
T04173,P0520,2024-05-31 23:18:55.633751,1,45.27,S009,0.29,E-commerce,1
T04174,P0602,2024-09-13 23:18:55.633751,4,408.81,S038,0.15,E-commerce,7
T04175,P0624,2024-07-24 23:18:55.633751,10,461.82,S047,0.22,Retail,2
T04176,P0012,2024-09-22 23:18:55.633751,6,198.79,S022,0.29,Retail,5
T04177,P0587,2024-04-11 23:18:55.633751,8,381.48,S015,0.28,Retail,8
T04178,P0051,2023-12-12 23:18:55.633751,19,318.59,S015,0.27,Wholesale,3
T04179,P0537,2024-08-07 23:18:55.633751,18,103.16,S043,0.22,Wholesale,9
T04180,P0228,2024-06-15 23:18:55.633751,9,490.02,S009,0.09,Retail,3
T04181,P0889,2023-11-12 23:18:55.633751,12,304.08,S020,0.1,Retail,8
T04182,P0469,2024-03-15 23:18:55.633751,12,384.4,S026,0.17,E-commerce,4
T04183,P0784,2024-10-11 23:18:55.633751,3,371.51,S006,0.26,Retail,8
T04184,P0572,2024-08-07 23:18:55.633751,5,28.28,S036,0.01,Retail,5
T04185,P0676,2023-11-18 23:18:55.633751,1,218.32,S028,0.05,Wholesale,8
T04186,P0904,2024-02-01 23:18:55.633751,2,364.35,S014,0.03,Retail,9
T04187,P0626,2024-09-06 23:18:55.633751,3,70.66,S046,0.27,Wholesale,3
T04188,P0696,2024-08-16 23:18:55.633751,12,472.29,S011,0.22,Wholesale,8
T04189,P0071,2024-05-31 23:18:55.633751,15,453.94,S040,0.16,E-commerce,1
T04190,P0064,2024-10-06 23:18:55.633751,14,269.49,S036,0.03,Retail,8
T04191,P0526,2024-08-29 23:18:55.633751,6,126.82,S016,0.13,Retail,3
T04192,P0737,2024-02-23 23:18:55.633751,4,224.34,S023,0.22,Wholesale,8
T04193,P0273,2024-05-07 23:18:55.633751,12,308.12,S006,0.03,E-commerce,2
T04194,P0341,2024-07-26 23:18:55.633751,7,233.84,S003,0.1,E-commerce,2
T04195,P0052,2024-03-26 23:18:55.633751,13,202.16,S011,0.01,Retail,5
T04196,P0654,2024-08-29 23:18:55.633751,14,178.5,S044,0.28,E-commerce,2
T04197,P0167,2024-10-03 23:18:55.633751,10,462.56,S042,0.16,Wholesale,5
T04198,P0988,2024-08-06 23:18:55.633751,9,480.71,S033,0.03,Wholesale,9
T04199,P0447,2024-10-03 23:18:55.633751,17,411.3,S031,0.05,Wholesale,5
T04200,P0096,2024-09-07 23:18:55.633751,19,452.19,S031,0.01,Wholesale,2
T04201,P0333,2024-05-18 23:18:55.633751,11,482.91,S019,0.25,Wholesale,3
T04202,P0826,2024-07-05 23:18:55.633751,10,156.7,S025,0.29,Retail,6
T04203,P0859,2024-09-06 23:18:55.633751,19,425.93,S003,0.17,Wholesale,7
T04204,P0797,2024-02-01 23:18:55.633751,2,279.1,S034,0.12,Wholesale,9
T04205,P0179,2023-12-18 23:18:55.633751,12,369.42,S023,0.18,Wholesale,5
T04206,P0574,2024-03-15 23:18:55.633751,13,382.81,S047,0.12,E-commerce,9
T04207,P0954,2024-07-06 23:18:55.633751,9,385.03,S049,0.07,E-commerce,6
T04208,P0881,2023-11-06 23:18:55.633751,8,309.35,S028,0.03,E-commerce,4
T04209,P0094,2024-03-15 23:18:55.633751,11,354.39,S024,0.02,Retail,2
T04210,P0217,2024-01-02 23:18:55.633751,17,451.98,S003,0.01,Retail,2
T04211,P0303,2024-02-13 23:18:55.633751,12,407.91,S032,0.0,Retail,3
T04212,P0888,2024-07-10 23:18:55.633751,2,41.69,S018,0.01,E-commerce,6
T04213,P0313,2024-03-02 23:18:55.633751,4,182.59,S023,0.22,Wholesale,5
T04214,P0314,2023-12-13 23:18:55.633751,17,90.49,S003,0.26,Retail,5
T04215,P0674,2024-07-03 23:18:55.633751,13,220.68,S001,0.26,E-commerce,9
T04216,P0653,2024-08-11 23:18:55.633751,14,416.41,S005,0.17,Retail,5
T04217,P0203,2024-09-20 23:18:55.633751,19,47.49,S046,0.11,Wholesale,9
T04218,P0345,2024-08-15 23:18:55.633751,7,437.79,S034,0.26,E-commerce,7
T04219,P0154,2023-12-18 23:18:55.633751,4,473.99,S026,0.08,E-commerce,8
T04220,P0912,2024-03-14 23:18:55.633751,14,104.12,S026,0.24,E-commerce,8
T04221,P0949,2024-03-08 23:18:55.633751,16,242.88,S023,0.23,Wholesale,2
T04222,P0767,2024-08-04 23:18:55.633751,8,208.63,S034,0.15,Wholesale,4
T04223,P0911,2024-10-23 23:18:55.633751,3,187.63,S046,0.19,Retail,3
T04224,P0909,2024-01-30 23:18:55.633751,18,388.43,S003,0.15,Wholesale,6
T04225,P0751,2024-02-29 23:18:55.633751,8,138.25,S005,0.27,E-commerce,7
T04226,P0315,2024-07-30 23:18:55.633751,2,399.67,S039,0.16,E-commerce,3
T04227,P0377,2024-04-06 23:18:55.633751,19,152.14,S003,0.21,Wholesale,2
T04228,P0577,2023-12-15 23:18:55.633751,1,347.45,S019,0.07,Wholesale,2
T04229,P0532,2023-12-06 23:18:55.633751,3,318.27,S011,0.22,Retail,8
T04230,P0961,2024-08-12 23:18:55.633751,13,334.78,S004,0.17,E-commerce,4
T04231,P0014,2024-05-30 23:18:55.633751,5,354.87,S023,0.27,Wholesale,6
T04232,P0152,2024-04-12 23:18:55.633751,7,360.29,S032,0.01,Wholesale,2
T04233,P0883,2024-05-19 23:18:55.633751,10,82.08,S022,0.2,Retail,9
T04234,P0777,2023-10-29 23:18:55.633751,7,310.92,S038,0.29,Wholesale,7
T04235,P0284,2024-03-25 23:18:55.633751,6,491.34,S050,0.25,E-commerce,5
T04236,P0307,2023-12-17 23:18:55.633751,6,104.66,S039,0.11,Wholesale,5
T04237,P0860,2024-04-23 23:18:55.633751,1,442.9,S024,0.06,Retail,1
T04238,P0433,2023-11-16 23:18:55.633751,18,168.07,S034,0.22,Retail,2
T04239,P0139,2024-06-29 23:18:55.633751,1,146.95,S011,0.09,Retail,9
T04240,P0039,2024-07-21 23:18:55.633751,16,181.47,S003,0.24,E-commerce,1
T04241,P0572,2024-07-08 23:18:55.633751,5,74.97,S003,0.3,Retail,7
T04242,P0001,2024-03-31 23:18:55.633751,3,424.98,S005,0.17,Wholesale,9
T04243,P0871,2024-06-12 23:18:55.633751,8,63.58,S038,0.01,E-commerce,3
T04244,P0211,2024-04-26 23:18:55.633751,14,385.53,S030,0.22,Wholesale,5
T04245,P0810,2024-05-19 23:18:55.633751,9,154.9,S011,0.12,E-commerce,3
T04246,P0967,2024-08-02 23:18:55.633751,4,377.35,S018,0.26,Wholesale,9
T04247,P0105,2024-04-07 23:18:55.633751,15,350.09,S027,0.25,Wholesale,6
T04248,P0683,2024-07-25 23:18:55.633751,12,429.92,S049,0.24,Retail,7
T04249,P0717,2024-01-11 23:18:55.633751,7,182.55,S033,0.12,E-commerce,3
T04250,P0403,2023-12-20 23:18:55.633751,14,177.06,S011,0.28,Retail,1
T04251,P0222,2023-11-27 23:18:55.633751,11,482.89,S050,0.11,E-commerce,1
T04252,P0739,2024-10-04 23:18:55.633751,17,335.95,S005,0.26,Wholesale,5
T04253,P0568,2024-03-12 23:18:55.633751,17,265.68,S042,0.03,Retail,4
T04254,P0873,2024-01-10 23:18:55.633751,9,319.35,S033,0.29,Wholesale,1
T04255,P0268,2024-05-23 23:18:55.633751,11,115.02,S015,0.04,E-commerce,8
T04256,P0129,2024-07-12 23:18:55.633751,1,217.41,S048,0.08,Retail,9
T04257,P0724,2024-08-17 23:18:55.633751,16,344.14,S024,0.2,Wholesale,4
T04258,P0341,2024-06-21 23:18:55.633751,19,394.71,S050,0.25,Wholesale,1
T04259,P0304,2024-09-21 23:18:55.633751,19,430.98,S033,0.06,Wholesale,4
T04260,P0390,2024-05-12 23:18:55.633751,9,221.78,S027,0.08,E-commerce,6
T04261,P0740,2023-11-16 23:18:55.633751,1,112.63,S001,0.05,E-commerce,5
T04262,P0518,2024-09-18 23:18:55.633751,11,225.78,S022,0.13,Wholesale,9
T04263,P0494,2024-03-09 23:18:55.633751,11,436.89,S047,0.25,E-commerce,4
T04264,P0241,2024-10-06 23:18:55.633751,17,28.69,S041,0.24,Retail,8
T04265,P0396,2024-01-21 23:18:55.633751,12,275.13,S002,0.12,E-commerce,6
T04266,P0152,2024-05-14 23:18:55.633751,13,398.47,S001,0.19,Wholesale,3
T04267,P0570,2024-06-04 23:18:55.633751,7,391.84,S023,0.11,Retail,8
T04268,P0940,2023-10-29 23:18:55.633751,13,442.03,S037,0.03,Retail,5
T04269,P0344,2024-06-15 23:18:55.633751,7,142.21,S031,0.23,Retail,8
T04270,P0356,2024-02-01 23:18:55.633751,2,149.48,S043,0.27,Retail,6
T04271,P0034,2024-10-20 23:18:55.633751,5,463.47,S036,0.16,Wholesale,1
T04272,P0239,2024-04-20 23:18:55.633751,3,86.07,S005,0.22,Wholesale,1
T04273,P0909,2024-04-07 23:18:55.633751,14,104.61,S020,0.14,E-commerce,6
T04274,P0138,2024-07-10 23:18:55.633751,9,427.13,S018,0.1,E-commerce,6
T04275,P0093,2024-05-05 23:18:55.633751,17,289.61,S014,0.19,Retail,4
T04276,P0670,2024-04-03 23:18:55.633751,19,236.33,S035,0.25,Wholesale,8
T04277,P0526,2024-10-25 23:18:55.633751,12,191.79,S015,0.14,Retail,5
T04278,P0323,2024-01-27 23:18:55.633751,6,238.99,S016,0.09,Wholesale,2
T04279,P0287,2024-08-15 23:18:55.633751,14,319.67,S044,0.26,E-commerce,9
T04280,P0689,2024-07-01 23:18:55.633751,4,19.34,S049,0.19,E-commerce,3
T04281,P0801,2024-08-20 23:18:55.633751,19,64.87,S030,0.01,Retail,5
T04282,P0259,2024-03-06 23:18:55.633751,9,308.2,S033,0.26,Retail,9
T04283,P0059,2024-01-18 23:18:55.633751,2,303.52,S017,0.26,Wholesale,3
T04284,P0652,2024-04-13 23:18:55.633751,18,302.85,S029,0.21,Wholesale,6
T04285,P0686,2024-09-17 23:18:55.633751,7,446.87,S025,0.09,E-commerce,1
T04286,P0112,2024-04-03 23:18:55.633751,19,287.02,S050,0.29,Retail,4
T04287,P0146,2024-04-03 23:18:55.633751,14,386.92,S043,0.15,Retail,4
T04288,P0642,2024-08-22 23:18:55.633751,16,470.85,S021,0.07,Wholesale,1
T04289,P0956,2023-12-26 23:18:55.633751,5,16.93,S047,0.07,Wholesale,3
T04290,P0071,2024-08-11 23:18:55.633751,14,340.24,S032,0.14,E-commerce,9
T04291,P0615,2024-08-04 23:18:55.633751,14,12.16,S047,0.17,Retail,5
T04292,P0616,2024-06-04 23:18:55.633751,5,380.48,S036,0.22,E-commerce,1
T04293,P0565,2024-04-14 23:18:55.633751,14,346.39,S048,0.25,E-commerce,5
T04294,P0739,2023-11-03 23:18:55.633751,9,412.45,S012,0.29,Wholesale,9
T04295,P0957,2023-12-22 23:18:55.633751,2,314.26,S029,0.29,E-commerce,5
T04296,P0860,2024-07-04 23:18:55.633751,5,260.59,S027,0.12,Retail,2
T04297,P0118,2024-01-01 23:18:55.633751,7,55.31,S026,0.06,Wholesale,8
T04298,P0476,2023-11-04 23:18:55.633751,18,325.56,S040,0.19,E-commerce,3
T04299,P0719,2024-07-08 23:18:55.633751,19,94.71,S046,0.15,Retail,5
T04300,P0366,2023-11-12 23:18:55.633751,8,61.22,S036,0.17,Wholesale,2
T04301,P0965,2024-05-11 23:18:55.633751,5,405.76,S001,0.02,Retail,5
T04302,P0284,2024-08-26 23:18:55.633751,14,219.74,S035,0.18,Wholesale,8
T04303,P0643,2023-11-19 23:18:55.633751,9,433.46,S002,0.25,Wholesale,2
T04304,P0240,2024-02-17 23:18:55.633751,15,320.9,S045,0.21,Wholesale,3
T04305,P0744,2024-10-18 23:18:55.633751,17,173.68,S014,0.1,Wholesale,2
T04306,P0593,2024-04-11 23:18:55.633751,6,382.15,S019,0.17,Retail,5
T04307,P0207,2024-03-10 23:18:55.633751,1,446.7,S044,0.19,Wholesale,4
T04308,P0288,2024-05-15 23:18:55.633751,14,222.91,S003,0.07,E-commerce,4
T04309,P0692,2024-03-03 23:18:55.633751,6,438.9,S042,0.2,Retail,7
T04310,P0268,2024-08-28 23:18:55.633751,15,372.29,S025,0.2,Wholesale,2
T04311,P0712,2024-07-26 23:18:55.633751,12,330.11,S040,0.25,E-commerce,2
T04312,P0662,2024-04-02 23:18:55.633751,16,76.25,S045,0.25,Wholesale,4
T04313,P0691,2023-12-10 23:18:55.633751,7,354.14,S041,0.11,Wholesale,5
T04314,P0372,2024-04-20 23:18:55.633751,11,461.18,S010,0.16,Retail,8
T04315,P0287,2024-10-09 23:18:55.633751,15,153.52,S003,0.21,E-commerce,3
T04316,P0043,2024-03-11 23:18:55.633751,12,48.38,S009,0.26,Wholesale,3
T04317,P0784,2024-03-21 23:18:55.633751,13,459.28,S021,0.29,Retail,6
T04318,P0058,2024-04-02 23:18:55.633751,13,297.71,S018,0.13,Wholesale,2
T04319,P0790,2024-08-14 23:18:55.633751,4,25.7,S015,0.03,E-commerce,1
T04320,P0317,2023-10-30 23:18:55.633751,2,171.52,S042,0.29,Retail,5
T04321,P0089,2023-11-19 23:18:55.633751,19,93.0,S017,0.18,E-commerce,4
T04322,P0514,2024-10-04 23:18:55.633751,2,121.68,S037,0.01,Retail,3
T04323,P0918,2024-07-29 23:18:55.633751,2,19.51,S027,0.01,E-commerce,2
T04324,P0675,2024-01-24 23:18:55.633751,10,116.03,S019,0.2,E-commerce,3
T04325,P0720,2024-08-17 23:18:55.633751,1,490.07,S017,0.28,E-commerce,8
T04326,P0750,2023-12-19 23:18:55.633751,17,321.42,S034,0.14,E-commerce,2
T04327,P0791,2023-11-04 23:18:55.633751,17,394.75,S034,0.13,Wholesale,2
T04328,P0605,2024-03-13 23:18:55.633751,11,313.56,S013,0.1,Wholesale,3
T04329,P0363,2024-05-11 23:18:55.633751,19,289.75,S011,0.29,Retail,2
T04330,P0269,2023-11-21 23:18:55.633751,19,386.08,S014,0.1,E-commerce,3
T04331,P0627,2024-07-19 23:18:55.633751,4,395.41,S044,0.13,E-commerce,3
T04332,P0732,2024-01-13 23:18:55.633751,11,468.11,S002,0.23,Wholesale,7
T04333,P0648,2024-09-18 23:18:55.633751,16,175.21,S008,0.19,Retail,9
T04334,P0058,2024-08-05 23:18:55.633751,6,28.87,S048,0.1,E-commerce,2
T04335,P0269,2024-09-29 23:18:55.633751,13,344.95,S050,0.22,E-commerce,5
T04336,P0243,2023-11-23 23:18:55.633751,15,102.47,S005,0.13,E-commerce,3
T04337,P0591,2024-04-13 23:18:55.633751,3,383.76,S026,0.15,Retail,6
T04338,P0785,2024-04-20 23:18:55.633751,3,236.62,S050,0.08,Wholesale,9
T04339,P0217,2024-02-28 23:18:55.633751,1,363.91,S023,0.13,Retail,7
T04340,P0545,2024-06-15 23:18:55.633751,15,249.39,S042,0.28,E-commerce,4
T04341,P0104,2023-12-27 23:18:55.633751,12,325.41,S018,0.3,Retail,2
T04342,P0083,2024-05-25 23:18:55.633751,3,298.54,S021,0.11,Wholesale,8
T04343,P0902,2024-04-29 23:18:55.633751,9,354.43,S015,0.29,Wholesale,9
T04344,P0691,2024-03-05 23:18:55.633751,11,294.36,S023,0.06,Wholesale,3
T04345,P0859,2024-01-30 23:18:55.633751,5,257.96,S045,0.16,E-commerce,8
T04346,P0587,2024-01-26 23:18:55.633751,1,337.44,S042,0.11,Retail,9
T04347,P0229,2024-06-21 23:18:55.633751,15,106.57,S025,0.09,E-commerce,4
T04348,P0636,2024-03-08 23:18:55.633751,9,231.6,S008,0.11,Wholesale,3
T04349,P0233,2023-10-27 23:18:55.633751,16,109.61,S013,0.23,Wholesale,7
T04350,P0943,2023-11-15 23:18:55.633751,1,481.31,S017,0.18,Wholesale,8
T04351,P0704,2023-11-22 23:18:55.633751,18,305.25,S026,0.07,Retail,4
T04352,P0860,2024-01-12 23:18:55.633751,13,262.45,S042,0.09,Retail,2
T04353,P0153,2024-05-16 23:18:55.633751,4,163.37,S005,0.17,Retail,3
T04354,P0009,2024-06-12 23:18:55.633751,15,276.59,S024,0.08,Wholesale,5
T04355,P0827,2024-02-15 23:18:55.633751,7,271.19,S050,0.09,Wholesale,3
T04356,P0775,2024-05-03 23:18:55.633751,12,174.68,S023,0.27,Wholesale,4
T04357,P0426,2024-04-24 23:18:55.633751,2,131.72,S047,0.09,Retail,9
T04358,P0313,2024-09-05 23:18:55.633751,19,64.19,S020,0.29,E-commerce,2
T04359,P0232,2024-02-08 23:18:55.633751,12,140.37,S048,0.19,Wholesale,8
T04360,P0838,2024-02-20 23:18:55.633751,5,171.33,S044,0.06,E-commerce,6
T04361,P0092,2024-06-14 23:18:55.633751,16,419.08,S013,0.12,Wholesale,4
T04362,P0706,2024-01-09 23:18:55.633751,10,314.6,S026,0.3,Wholesale,6
T04363,P0984,2024-01-22 23:18:55.633751,7,341.17,S025,0.21,Wholesale,7
T04364,P0535,2024-05-19 23:18:55.633751,3,433.43,S039,0.29,Wholesale,6
